Ensembl.Gene.ID	Ensembl.Transcript.ID	HGNC.Symbol	UniProt.SwissProt.Accession	UniProt.SwissProt.Length	PSG	PSR.total	ExAC.unique_variants.missense.background	ExAC.unique_variants.missense.observed	ExAC.unique_variants.missense.observed.per_codon	ExAC.unique_variants.synonymous.background	ExAC.unique_variants.synonymous.observed	ExAC.unique_variants.synonymous.observed.per_codon	ExAC.unique_variants.dN_dS	ExAC.allele_frequencies.total_missense.per_codon	ExAC.allele_frequencies.total_synonymous.per_codon	ExAC.allele_frequencies.total_missense_over_total_synonymous.per_codon
ENSG00000176463	ENST00000318445	SLCO3A1	Q9UIG8	710	FALSE	NA	4633	194	0.273239436619718	1552	190	0.267605633802817	0.342040510297977	NA	NA	NA
ENSG00000176490	ENST00000323469	DIRAS1	O95057	198	FALSE	NA	1320	47	0.237373737373737	401	46	0.232323232323232	0.310391963109354	4.70341919191919e-06	0.000933511247474747	2.54465518735733e-05
ENSG00000176495	ENST00000313940	OR5AN1	Q8NGI8	311	FALSE	NA	2059	139	0.446945337620579	628	38	0.122186495176849	1.11566677743411	0.00223514384565916	1.65254951768489e-05	0.434901201214992
ENSG00000176532	ENST00000319694	PRR15	Q8IV56	129	FALSE	NA	850	52	0.403100775193798	273	23	0.178294573643411	0.72613810741688	0.00293881581395349	0.0069719658372093	0.00326758886511452
ENSG00000176542	ENST00000316407	KIAA2018	Q68DE3	2245	FALSE	NA	14792	698	0.310913140311804	4604	275	0.122494432071269	0.790007374993854	0.000620171440089087	0.00024972170155902	0.00110621395178955
ENSG00000176597	ENST00000326505	B3GNT5	Q9BYG0	378	FALSE	NA	2531	103	0.272486772486772	695	42	0.111111111111111	0.673411600910613	3.5845e-05	3.92230952380952e-06	0.0241765831463349
ENSG00000176601	ENST00000375845	MAP3K19	Q56UN5	1328	FALSE	NA	8900	416	0.313253012048193	2485	168	0.126506024096386	0.691385767790262	0.000226068541415663	0.000652866914909638	0.000260745845004141
ENSG00000176619	ENST00000325327	LMNB2	Q03252	620	FALSE	NA	4035	270	0.435483870967742	1330	152	0.245161290322581	0.585501858736059	5.98700112903226e-05	0.000904852770967742	0.000106718504310877
ENSG00000176623	ENST00000406452	RMDN1	Q96DB5	314	FALSE	NA	2043	114	0.363057324840764	623	42	0.133757961783439	0.827704356338718	NA	NA	NA
ENSG00000176635	ENST00000336726	HORMAD2	Q8N7B1	307	FALSE	NA	2080	97	0.315960912052117	565	39	0.127035830618893	0.675604043392505	5.50078794788274e-05	3.46666449511401e-06	0.0516862132951982
ENSG00000176641	ENST00000312828	RNF152	Q8N8N0	203	FALSE	NA	1320	78	0.38423645320197	443	51	0.251231527093596	0.513279857397504	7.69065714285714e-05	0.00178510565517241	0.000212228393575323
ENSG00000176658	ENST00000318217	MYO1D	O94832	1006	FALSE	NA	6697	340	0.337972166998012	1963	157	0.156063618290258	0.634774197782256	2.47441998011928e-05	1.61084831013916e-05	0.00152693583411238
ENSG00000176678	ENST00000320241	FOXL1	Q12952	345	FALSE	NA	2230	117	0.339130434782609	795	69	0.2	0.604503801910704	8.3780852173913e-05	2.75852434782609e-05	0.00880336800256397
ENSG00000176697	ENST00000438929	BDNF	P23560-4	329	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000605186890577508	0.00304843183282675	0.000603416422743779
ENSG00000176720	ENST00000318407	BOK	Q9UMX3	212	FALSE	NA	1347	93	0.438679245283019	512	53	0.25	0.666974828759928	6.96306273584906e-05	0.000106325198113208	0.00308907353377204
ENSG00000176732	ENST00000313213	PFN4	Q8NHR9	129	FALSE	NA	833	50	0.387596899224806	268	20	0.155038759689922	0.804321728691477	3.9460496124031e-05	0.00495090778294574	6.17857031885441e-05
ENSG00000176742	ENST00000321255	OR51V1	Q9H2C8	321	FALSE	NA	2131	154	0.479750778816199	663	69	0.214953271028037	0.694387203395018	0.00471534095015576	4.60594143302181e-05	0.31892580233331
ENSG00000176769	ENST00000368642	TCERG1L	Q5VWI1	586	FALSE	NA	3805	187	0.319112627986348	1302	89	0.151877133105802	0.718965288133591	0.000111962890784983	0.000172339105802048	0.00110864538068017
ENSG00000176783	ENST00000319449	RUFY1	Q96T51	708	FALSE	NA	4670	240	0.338983050847458	1394	122	0.172316384180791	0.58721522097799	NA	NA	NA
ENSG00000176842	ENST00000394636	IRX5	P78411	483	FALSE	NA	3077	134	0.277432712215321	1106	101	0.209109730848861	0.476882137352507	0.000670037534161491	1.31513933747412e-05	0.105482455890966
ENSG00000176871	ENST00000441406	WSB2	Q9NYS7-2	421	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	3.88698978622328e-05	0.000785687425178147	0.00011751180610459
ENSG00000176890	ENST00000323274	TYMS	P04818	313	FALSE	NA	2056	54	0.172523961661342	642	42	0.134185303514377	0.401473040578099	NA	NA	NA
ENSG00000176909	ENST00000318083	MAMSTR	Q6ZN01	415	FALSE	NA	2622	128	0.308433734939759	1003	59	0.142168674698795	0.829900839054157	3.85997012048193e-05	0.00385077117831325	2.41539483644742e-05
ENSG00000176919	ENST00000224181	C8G	P07360	202	FALSE	NA	1293	114	0.564356435643564	465	68	0.336633663366337	0.602907056093899	0.0054304625	0.00296855643564356	0.00905607769486252
ENSG00000176927	ENST00000394835	EFCAB5	A4FU69	1503	FALSE	NA	9989	477	0.317365269461078	2804	164	0.109115103127079	0.8164517554676	0.00109476553692615	0.000690352047238856	0.00105509489015419
ENSG00000176946	ENST00000407315	THAP4	Q8WY91	577	FALSE	NA	3777	184	0.318890814558059	1228	136	0.235701906412478	0.439876029840054	NA	NA	NA
ENSG00000176953	ENST00000320805	NFATC2IP	Q8NCF5	419	FALSE	NA	2670	119	0.284009546539379	976	50	0.119331742243437	0.869992509363296	NA	NA	NA
ENSG00000176971	ENST00000318627	FIBIN	Q8TAL6	211	FALSE	NA	1406	83	0.393364928909953	425	30	0.14218009478673	0.836296823138929	4.45055592417062e-05	3.02508341232228e-05	0.00697259520817039
ENSG00000176973	ENST00000530349	FAM89B	Q8N5H3	189	FALSE	NA	1219	24	0.126984126984127	431	26	0.137566137566138	0.326370921941061	8.83950264550264e-06	5.21698412698413e-06	0.00896492190292456
ENSG00000176974	ENST00000316694	SHMT1	P34896	483	FALSE	NA	3151	174	0.360248447204969	1039	92	0.19047619047619	0.623632249251445	0.000555093273291926	2.09431594202899e-05	0.0548752655854588
ENSG00000176978	ENST00000371579	DPP7	Q9UHL4	492	FALSE	NA	3196	275	0.558943089430894	1100	139	0.282520325203252	0.68093210037727	0.00165187135569106	0.00304853821747967	0.00110133508768634
ENSG00000177030	ENST00000382409	DEAF1	O75398	565	FALSE	NA	3653	170	0.300884955752212	1256	132	0.233628318584071	0.442807489070834	3.22020212389381e-05	0.000540210437168142	0.00010550467731668
ENSG00000177045	ENST00000317578	SIX5	Q8N196	739	FALSE	NA	4616	241	0.326116373477673	1869	173	0.234100135317997	0.564045892146943	0.00226651271583221	1.83669025710419e-05	0.166985130106009
ENSG00000177047	ENST00000380229	IFNW1	P05000	195	FALSE	NA	1293	86	0.441025641025641	390	36	0.184615384615385	0.720546532611498	0.000111105666666667	2.68209641025641e-05	0.021243555876434
ENSG00000177054	ENST00000446113	ZDHHC13	Q8IUH4	622	TRUE	2	4117	182	0.292604501607717	1215	80	0.128617363344051	0.671393004615011	NA	NA	NA
ENSG00000177058	ENST00000396865	SLC38A9	Q8NBW4	561	FALSE	NA	3749	153	0.272727272727273	1106	73	0.130124777183601	0.618312828626447	NA	NA	NA
ENSG00000177076	ENST00000340967	ACER2	Q5QJU3	275	FALSE	NA	1810	106	0.385454545454545	557	43	0.156363636363636	0.758602081459591	0.000100730025454545	0.000116691883636364	0.00313895868537294
ENSG00000177082	ENST00000434634	WDR73	Q6P4I2	378	FALSE	NA	2452	162	0.428571428571429	814	61	0.161375661375661	0.881635600246035	0.000519756447089947	0.00293390937301587	0.000468663779610916
ENSG00000177096	ENST00000321753	FAM109B	Q6ICB4	259	FALSE	NA	1683	93	0.359073359073359	561	45	0.173745173745174	0.688888888888889	0.000878813065637066	0.00171692433204633	0.00197626684891888
ENSG00000177098	ENST00000324727	SCN4B	Q8IWT1	228	FALSE	NA	1501	91	0.399122807017544	487	38	0.166666666666667	0.776973245906238	NA	NA	NA
ENSG00000177108	ENST00000319374	ZDHHC22	Q8N966	263	FALSE	NA	1709	79	0.300380228136882	593	42	0.159695817490494	0.652665162027362	6.6362319391635e-06	0.000105248498098859	0.00023974518893141
ENSG00000177119	ENST00000423947	ANO6	Q4KMQ2-2	931	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	3.93616305048335e-05	3.43874500537057e-05	0.00122948554361168
ENSG00000177156	ENST00000319006	TALDO1	P37837	337	FALSE	NA	2216	159	0.471810089020772	694	79	0.234421364985163	0.630318055111274	3.17258367952522e-05	1.91090771513353e-05	0.00492655653654931
ENSG00000177181	ENST00000431473	RIMKLA	Q8IXN7	391	FALSE	NA	2567	92	0.235294117647059	834	50	0.127877237851662	0.597802882742501	3.11858670076726e-05	0.00150475807161125	5.30047003327288e-05
ENSG00000177182	ENST00000519846	CLVS1	Q8IUQ0	354	FALSE	NA	2353	105	0.296610169491525	702	55	0.155367231638418	0.569563033651431	0.000108116898305085	2.68055254237288e-05	0.0113937317823719
ENSG00000177192	ENST00000376649	PUS1	Q9Y606	427	FALSE	NA	2802	197	0.46135831381733	904	107	0.250585480093677	0.593994943531656	NA	NA	NA
ENSG00000177202	ENST00000321762	SPACA4	Q8TDM5	124	FALSE	NA	803	36	0.290322580645161	283	25	0.201612903225806	0.507496886674969	2.02636774193548e-05	1.50681612903226e-05	0.0108451688453088
ENSG00000177238	ENST00000322122	TRIM72	Q6ZMU5	269	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	4.43883420074349e-05	0.00233352992193309	7.07136524235203e-05
ENSG00000177238	ENST00000322122	TRIM72	Q6ZMU5	477	FALSE	NA	3070	160	0.335429769392034	1083	75	0.157232704402516	0.75257328990228	NA	NA	NA
ENSG00000177239	ENST00000371589	MAN1B1	Q9UKM7	699	FALSE	NA	4588	327	0.467811158798283	1469	186	0.266094420600858	0.562902522710015	0.00147442784835479	0.00119636848640916	0.0017631180215881
ENSG00000177272	ENST00000369769	KCNA3	P22001	575	FALSE	NA	3760	143	0.248695652173913	1255	96	0.16695652173913	0.497188054078014	1.17469965217391e-05	6.28270086956522e-06	0.00325171603620463
ENSG00000177291	ENST00000321660	GJD4	Q96KN9	370	FALSE	NA	2352	195	0.527027027027027	875	84	0.227027027027027	0.863626700680272	0.000102297256756757	0.000812448283783784	0.000340303595729101
ENSG00000177294	ENST00000321535	FBXO39	Q8N4B4	442	FALSE	NA	2967	174	0.393665158371041	829	62	0.14027149321267	0.784141687595812	0.00149250487782805	0.000744324730769231	0.00453660577003745
ENSG00000177301	ENST00000485317	KCNA2	P16389	499	FALSE	NA	3318	62	0.124248496993988	992	85	0.170340681362725	0.218076091195972	4.24196192384769e-06	0.000121083016032064	7.02074161816587e-05
ENSG00000177363	ENST00000317449	LRRN4CL	Q8ND94	238	FALSE	NA	1510	101	0.42436974789916	562	44	0.184873949579832	0.854334738109573	8.66436554621849e-06	1.46175042016807e-05	0.00249050020788317
ENSG00000177370	ENST00000327158	TIMM22	Q9Y584	194	FALSE	NA	1255	81	0.417525773195876	423	39	0.201030927835052	0.700030646644193	3.71628195876289e-05	0.000150205536082474	0.00127532533557382
ENSG00000177380	ENST00000334186	PPFIA3	O75145	1194	FALSE	NA	7710	214	0.179229480737018	2632	209	0.175041876046901	0.349541700022962	0.000349862085427136	0.000102313493299832	0.00286391181177913
ENSG00000177383	ENST00000317897	MAGEF1	Q9HAY2	307	FALSE	NA	2012	125	0.407166123778502	636	40	0.130293159609121	0.987823061630219	0.00413161897068404	2.58646058631922e-05	0.520326593065825
ENSG00000177398	ENST00000408989	UMODL1	Q5DID0-2	1446	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00308145382365145	0.00208569145297372	0.00102173273940766
ENSG00000177409	ENST00000318238	SAMD9L	Q8IVG5	1584	FALSE	NA	10578	443	0.279671717171717	2902	197	0.124368686868687	0.616923544988017	NA	NA	NA
ENSG00000177414	ENST00000371076	UBE2U	Q5VVX9-2	226	TRUE	1	NA	NA	NA	NA	NA	NA	NA	7.09952831858407e-05	0.000165787128318584	0.00189482998084522
ENSG00000177425	ENST00000328827	PAWR	Q96IZ0	340	FALSE	NA	2205	81	0.238235294117647	732	48	0.141176470588235	0.560204081632653	0.000468207167647059	0.00207257653235294	0.000664428976854683
ENSG00000177426	ENST00000330513	TGIF1	Q15583	401	FALSE	NA	2574	153	0.381546134663342	927	86	0.214463840399002	0.640713937225565	NA	NA	NA
ENSG00000177427	ENST00000395706	MIEF2	Q96C03-3	465	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000314169619354839	0.00165392380430108	0.000408503455995616
ENSG00000177465	ENST00000326303	ACOT4	Q8N9L9	421	FALSE	NA	2722	156	0.370546318289786	925	67	0.159144893111639	0.791231206202639	0.00130436237292162	0.00185542107125891	0.00166983547005654
ENSG00000177469	ENST00000357037	PTRF	Q6NZI2	390	FALSE	NA	2537	124	0.317948717948718	844	77	0.197435897435897	0.535738601170213	NA	NA	NA
ENSG00000177479	ENST00000356401	ARIH2	O95376	493	FALSE	NA	3314	80	0.162271805273834	875	77	0.156186612576065	0.274318318977341	6.39595131845842e-05	4.61095943204868e-06	0.0281362963116731
ENSG00000177485	ENST00000326624	ZBTB33	Q86T24	672	FALSE	NA	4452	143	0.212797619047619	1318	60	0.0892857142857143	0.70557801737047	2.19024717261905e-05	4.14279166666667e-06	0.00786739148398555
ENSG00000177494	ENST00000317012	ZBED2	Q9BTP6	218	FALSE	NA	1455	101	0.463302752293578	425	34	0.155963302752294	0.867697594501718	6.73212293577982e-05	6.72812614678899e-05	0.00458988092624984
ENSG00000177508	ENST00000329734	IRX3	P78415	501	FALSE	NA	3185	138	0.275449101796407	1181	83	0.165668662674651	0.616511887424108	0.00238307117764471	3.77321317365269e-05	0.126063089419635
ENSG00000177511	ENST00000324000	ST8SIA3	O43173	380	FALSE	NA	2523	98	0.257894736842105	742	52	0.136842105263158	0.554254702887283	0.000673688792105263	0.000671127181578947	0.00264162336296868
ENSG00000177519	ENST00000325926	RPRM	Q9NS64	109	FALSE	NA	715	32	0.293577981651376	241	22	0.201834862385321	0.490273363000636	8.20978899082569e-06	6.8272752293578e-06	0.0110320973628789
ENSG00000177548	ENST00000358201	RABEP2	Q9H5N1	569	FALSE	NA	3646	250	0.439367311072056	1270	126	0.221441124780316	0.69112486830534	NA	NA	NA
ENSG00000177558	ENST00000324675	FAM187B	Q17R55	369	FALSE	NA	2423	137	0.371273712737127	754	66	0.178861788617886	0.645943546067359	0.00315430866395664	0.00128856130081301	0.00663395831967688
ENSG00000177565	ENST00000430069	TBL1XR1	Q9BZK7	514	FALSE	NA	3432	42	0.0817120622568093	1006	68	0.132295719844358	0.181046894282188	1.65941439688716e-06	2.37525214007782e-05	0.000135919577727989
ENSG00000177575	ENST00000359156	CD163	Q86VB7	1156	TRUE	1	7572	294	0.254325259515571	2312	160	0.13840830449827	0.561053882725832	0.000907616802768166	0.00123868222750865	0.000633847507533996
ENSG00000177602	ENST00000325418	GSG2	Q8TF76	798	FALSE	NA	5231	289	0.362155388471178	1685	121	0.151629072681704	0.769356553666872	0.00207828529949875	5.75979561403509e-05	0.0452163187333482
ENSG00000177646	ENST00000308982	ACAD9	Q9H845	621	FALSE	NA	4086	255	0.410628019323671	1312	129	0.207729468599034	0.634725494883266	6.74411642512077e-05	0.00108325243961353	0.000100254478684421
ENSG00000177666	ENST00000336615	PNPLA2	Q96AD5	504	FALSE	NA	3238	195	0.386904761904762	1170	118	0.234126984126984	0.597120005025073	NA	NA	NA
ENSG00000177669	ENST00000320542	MBOAT4	Q96T53	435	FALSE	NA	2845	54	0.124137931034483	905	26	0.0597701149425287	0.660673245910504	0.00218433602298851	0.00404609390804598	0.00124106415617964
ENSG00000177675	ENST00000416109	CD163L1	Q9NR16-4	1463	TRUE	1	NA	NA	NA	NA	NA	NA	NA	0.000923868168147642	0.00158286935406699	0.000398951963480392
ENSG00000177685	ENST00000525077	EFCAB4A	Q8N4Y2	399	FALSE	NA	2559	167	0.418546365914787	900	79	0.197994987468672	0.743466840785315	0.00468849276190476	2.16397944862155e-05	0.54300924314746
ENSG00000177689	ENST00000356790	MAGEB10	Q96LZ2	347	TRUE	1	2294	68	0.195965417867435	696	39	0.112391930835735	0.529005432231239	0.00249098197694524	6.76169855907781e-05	0.106165963318616
ENSG00000177697	ENST00000397420	CD151	P48509	253	FALSE	NA	1652	97	0.383399209486166	529	72	0.284584980237154	0.43140469464622	1.43488063241107e-05	0.00266433235177866	2.12866271974486e-05
ENSG00000177700	ENST00000322028	POLR2L	P62876	67	FALSE	NA	430	22	0.328358208955224	148	26	0.388059701492537	0.291234347048301	4.32086567164179e-06	0.0100363922686567	6.42566877482117e-06
ENSG00000177707	ENST00000485303	PVRL3	Q9NQS3	549	FALSE	NA	3574	152	0.276867030965392	1141	78	0.14207650273224	0.622128477752429	NA	NA	NA
ENSG00000177731	ENST00000327031	FLII	Q13045	1269	FALSE	NA	8384	500	0.394011032308905	2608	276	0.217494089834515	0.563530257771877	4.62168282111899e-05	0.000235116463356974	0.000154901446998089
ENSG00000177733	ENST00000314940	HNRNPA0	Q13151	305	FALSE	NA	1974	42	0.137704918032787	676	79	0.259016393442623	0.182063021815244	5.66526885245902e-06	2.32280229508197e-05	0.000799665645871079
ENSG00000177791	ENST00000359322	MYOZ1	Q9NP98	299	FALSE	NA	1947	118	0.394648829431438	634	48	0.160535117056856	0.80050505050505	1.69679197324415e-05	0.000186242505016722	0.000304704317744922
ENSG00000177842	ENST00000314529	ZNF620	Q6ZNG0	422	FALSE	NA	2816	131	0.31042654028436	776	50	0.118483412322275	0.721988636363636	NA	NA	NA
ENSG00000177854	ENST00000369982	TMEM187	Q14656	261	FALSE	NA	1682	95	0.363984674329502	590	61	0.233716475095785	0.546285647453266	0.00254734593103448	0.00216092947126437	0.0045165500427957
ENSG00000177888	ENST00000367405	ZBTB41	Q5SVQ8	909	FALSE	NA	6083	217	0.238723872387239	1651	117	0.128712871287129	0.503388313514896	NA	NA	NA
ENSG00000177917	ENST00000326446	ARL6IP6	Q8N6S5	226	FALSE	NA	1457	115	0.508849557522124	503	51	0.225663716814159	0.778459633681887	4.6258296460177e-05	4.52511946902655e-06	0.0452325577481228
ENSG00000177932	ENST00000315475	ZNF354C	Q86Y25	554	FALSE	NA	3726	178	0.32129963898917	967	66	0.11913357400722	0.699938190276355	0.00275207757581227	1.29487129963899e-05	0.38364037068377
ENSG00000177938	ENST00000317658	CAPZA3	Q96KX2	299	FALSE	NA	2000	115	0.384615384615385	558	50	0.167224080267559	0.6417	9.00840468227425e-05	9.03526755852843e-06	0.0333453808182882
ENSG00000177947	ENST00000325113	ODF3	Q96PU9	254	FALSE	NA	1653	103	0.405511811023622	566	52	0.204724409448819	0.678230722695332	NA	NA	NA
ENSG00000177963	ENST00000325207	RIC8A	Q9NPQ8-3	537	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	6.61255698324022e-05	2.57278156424581e-05	0.00478621525662196
ENSG00000177981	ENST00000317697	ASB8	Q9H765	288	FALSE	NA	1867	76	0.263888888888889	619	37	0.128472222222222	0.681017385891516	0.000136469045138889	0.000214688024305556	0.00220716014649372
ENSG00000178021	ENST00000317802	TSPYL6	Q8N831	410	TRUE	2	2716	230	0.560975609756098	844	93	0.226829268292683	0.768524237097566	0.000975255931707317	0.000374201751219512	0.00635665919898067
ENSG00000178033	ENST00000368599	FAM26E	Q8N5C1	309	FALSE	NA	2051	108	0.349514563106796	611	47	0.15210355987055	0.684544124817162	4.21713106796116e-05	5.33148867313916e-06	0.0255982413089549
ENSG00000178035	ENST00000326739	IMPDH2	P12268	514	FALSE	NA	3390	104	0.202334630350195	1080	82	0.159533073929961	0.404057845888193	1.27546945525292e-05	4.77553112840467e-06	0.00519619287871465
ENSG00000178038	ENST00000318962	ALS2CL	Q60I27	953	FALSE	NA	6195	411	0.431269674711438	2043	193	0.202518363064008	0.702282050960368	0.000443803573976915	0.000774961631689402	0.000600921432040182
ENSG00000178053	ENST00000392822	MLF1	P58340-3	299	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00126408519732441	0.00184485292976589	0.00229162423835309
ENSG00000178057	ENST00000326925	NDUFAF3	Q9BU61	184	FALSE	NA	1173	74	0.402173913043478	427	32	0.173913043478261	0.841805200341006	NA	NA	NA
ENSG00000178075	ENST00000358160	GRAMD1C	Q8IYS0	662	FALSE	NA	4355	212	0.3202416918429	1277	87	0.131419939577039	0.714528154981063	2.94077975830816e-05	0.000941914583081571	4.71620842879451e-05
ENSG00000178096	ENST00000369153	BOLA1	Q9Y3E2	137	FALSE	NA	868	63	0.45985401459854	333	29	0.211678832116788	0.833426028921023	0.000380413087591241	1.73196423357664e-05	0.160323048928979
ENSG00000178105	ENST00000322536	DDX10	Q13206	875	FALSE	NA	5853	326	0.372571428571429	1628	121	0.138285714285714	0.749390367022351	3.04571554285714e-05	2.06909531428571e-05	0.00168228971339918
ENSG00000178163	ENST00000326756	ZNF518B	Q9C0D4	1074	FALSE	NA	7101	462	0.430167597765363	2105	175	0.162942271880819	0.782594000844951	0.00141393769459963	0.000821374926443203	0.00160281925091244
ENSG00000178172	ENST00000325630	SPINK6	Q6UWN8	80	FALSE	NA	529	33	0.4125	158	7	0.0875	1.40804752903052	0.0105677075	2.5736375e-06	51.3267092782103
ENSG00000178175	ENST00000318442	ZNF366	Q8N895	744	FALSE	NA	4984	330	0.443548387096774	1431	155	0.208333333333333	0.611285144721172	0.000255887092741935	0.000919257724462366	0.000374143458668501
ENSG00000178177	ENST00000382226	LCORL	Q8N3X6	602	FALSE	NA	3937	82	0.136212624584718	1195	38	0.0631229235880399	0.654987099447883	0.000120485805647841	6.32500996677741e-06	0.0316430385643662
ENSG00000178188	ENST00000322610	SH2B1	Q9NRF2	756	FALSE	NA	4788	290	0.383597883597884	1794	137	0.181216931216931	0.793132466202001	NA	NA	NA
ENSG00000178202	ENST00000323468	KDELC2	Q7Z4H8	507	FALSE	NA	3314	153	0.301775147928994	1017	65	0.128205128205128	0.722348080404809	7.6466942800789e-05	7.95386587771203e-06	0.0189621467984231
ENSG00000178222	ENST00000433731	RNF212	Q495C1	297	FALSE	NA	1949	117	0.393939393939394	599	50	0.168350168350168	0.719168804515136	NA	NA	NA
ENSG00000178226	ENST00000268281	PRSS36	Q5K4E3	855	FALSE	NA	5442	277	0.323976608187135	1977	125	0.146198830409357	0.805040793825799	NA	NA	NA
ENSG00000178235	ENST00000377084	SLITRK1	Q96PX8	696	FALSE	NA	4599	210	0.301724137931034	1446	116	0.166666666666667	0.569201700519603	1.23077816091954e-05	5.7156408045977e-06	0.00309389530774232
ENSG00000178295	ENST00000317402	GEN1	Q17RS7	908	FALSE	NA	6039	324	0.356828193832599	1698	105	0.115638766519824	0.867617628273366	0.00286691236013216	0.000672418940528634	0.00469557336475927
ENSG00000178301	ENST00000313578	AQP11	Q8NBQ7	271	FALSE	NA	1769	89	0.328413284132841	594	46	0.169741697416974	0.649666969793792	0.000523657313653137	2.45667970479705e-05	0.0786555449924968
ENSG00000178307	ENST00000317635	TMEM11	P17152	192	FALSE	NA	1233	47	0.244791666666667	418	48	0.25	0.331947823736145	6.35029166666667e-06	2.0334984375e-05	0.00162647952680755
ENSG00000178338	ENST00000322434	ZNF354B	Q96LW1	612	FALSE	NA	4076	191	0.312091503267974	1103	103	0.168300653594771	0.50180788322837	0.000206339923202614	0.00148615867973856	0.000226864561540955
ENSG00000178385	ENST00000427836	PLEKHM3	Q6ZWE6	761	FALSE	NA	5039	229	0.300919842312746	1480	102	0.134034165571616	0.659405655494982	NA	NA	NA
ENSG00000178394	ENST00000323865	HTR1A	P08908	422	FALSE	NA	2746	145	0.343601895734597	934	87	0.206161137440758	0.566885166302501	7.79201374407583e-05	0.00014817644549763	0.00124611489249812
ENSG00000178397	ENST00000313324	FAM220A	Q7Z4H9	259	TRUE	1	1661	132	0.50965250965251	565	56	0.216216216216216	0.801797540208136	0.00766792661389961	0.00121093255212355	0.0244488383851291
ENSG00000178401	ENST00000549441	DNAJC22	Q8N4W6	341	FALSE	NA	2209	149	0.436950146627566	745	54	0.158357771260997	0.930578609392552	6.86121407624633e-05	1.15114164222874e-05	0.0174790500626213
ENSG00000178403	ENST00000313341	NEUROG2	Q9H2A3	272	FALSE	NA	1729	100	0.367647058823529	641	66	0.242647058823529	0.561718982771614	4.67670661764706e-05	0.00328200052941176	5.2388091273911e-05
ENSG00000178445	ENST00000321612	GLDC	P23378	1020	FALSE	NA	6724	444	0.435294117647059	2089	236	0.231372549019608	0.584496213916252	9.57830754901961e-05	0.000587350423529412	0.000159878961875096
ENSG00000178460	ENST00000422365	MCMDC2	Q4G0Z9	681	FALSE	NA	4468	191	0.280469897209985	1366	68	0.0998531571218796	0.858740586655432	0.000271738900146843	9.54148414096916e-05	0.00418204564460811
ENSG00000178462	ENST00000380419	TUBAL3	A6NHL2	446	FALSE	NA	2940	204	0.457399103139013	925	84	0.188340807174888	0.764091350826045	NA	NA	NA
ENSG00000178473	ENST00000380433	UCN3	Q969E3	161	FALSE	NA	1054	72	0.447204968944099	348	35	0.217391304347826	0.679208457576579	0.00225514278881988	2.58463229813665e-05	0.541937747868523
ENSG00000178498	ENST00000551632	DTX3	Q8N9I9-2	350	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	4.76474571428571e-06	2.55433885714286e-05	0.00053295823087861
ENSG00000178502	ENST00000319121	KLHL11	Q9NVR0	708	FALSE	NA	4663	155	0.218926553672316	1416	115	0.162429378531073	0.409290529515427	1.42744533898305e-05	0.00115249828389831	1.74938718885313e-05
ENSG00000178522	ENST00000322937	AMBN	Q9NP70	447	FALSE	NA	2933	184	0.411633109619687	937	72	0.161073825503356	0.816418532408986	0.000387065306487696	0.000702590080536913	0.00123246532450879
ENSG00000178537	ENST00000319017	SLC25A20	O43772	301	FALSE	NA	1963	96	0.318936877076412	645	41	0.136212624584718	0.769355019072351	1.22082392026578e-05	2.21793687707641e-06	0.0182867847355341
ENSG00000178538	ENST00000317995	CA8	P35219	290	FALSE	NA	1899	74	0.255172413793103	587	38	0.131034482758621	0.601951165433331	1.42336655172414e-05	0.00157155306206897	3.12312746012218e-05
ENSG00000178591	ENST00000382410	DEFB125	Q8N687	156	FALSE	NA	1027	55	0.352564102564103	328	23	0.147435897435897	0.763727191905508	3.64849166666667e-05	0.00510853028846154	4.57817919702703e-05
ENSG00000178597	ENST00000319098	PSAPL1	Q6NUJ1	521	FALSE	NA	3432	270	0.518234165067178	1091	137	0.262955854126679	0.626499412995763	0.00145330205182342	0.00289030035508637	0.000965106381228108
ENSG00000178607	ENST00000433197	ERN1	O75460	977	FALSE	NA	6414	274	0.280450358239509	2043	182	0.186284544524053	0.479533095529354	3.74601729785056e-05	0.00286513038587513	1.33823019312278e-05
ENSG00000178665	ENST00000429591	ZNF713	Q8N859	430	FALSE	NA	2904	123	0.286046511627907	753	48	0.111627906976744	0.664449896694215	7.35589767441861e-06	0.000681314355813953	2.51084372899799e-05
ENSG00000178690	ENST00000321600	DYNAP	Q8N1N2	210	FALSE	NA	1370	94	0.447619047619048	438	27	0.128571428571429	1.11305758313058	0.00328791656666667	9.21805238095238e-06	1.6984873711401
ENSG00000178691	ENST00000322652	SUZ12	Q15022	739	FALSE	NA	4933	115	0.155615696887686	1416	75	0.10148849797023	0.440137847151835	8.13101217861976e-06	1.10021447902571e-05	0.00100005253971513
